time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-10-17T13:24:56.660Z,13.696,-88.611,33,3.9,md,14,143.6,,0.98,us,usp000cam9,2014-11-07T01:20:13.217Z,El Salvador,earthquake,,,,,reviewed,us,snet
2003-10-07T13:16:58.320Z,12.997,-87.565,10,4.5,mb,72,153.9,,1.33,us,usp000c9ux,2014-11-07T01:20:09.380Z,near the coast of Nicaragua,earthquake,,,,13,reviewed,us,us
2003-10-05T11:03:58.100Z,13.114,-87.492,10,3.9,md,6,264.3,,0.94,us,usp000c9nq,2014-11-07T01:20:08.625Z,Golfo de Fonseca  Honduras,earthquake,,,,,reviewed,us,snet
2003-09-25T18:37:06.900Z,13.289,-88.312,195,3.6,mb,10,114.4,,0.83,us,usp000c8kp,2014-11-07T01:19:56.319Z,El Salvador,earthquake,,47.2,,4,reviewed,us,us
2003-09-16T07:20:19.770Z,13.717,-88.496,100,4.3,mb,13,128.8,,0.7,us,usp000c7pr,2014-11-07T01:19:49.935Z,El Salvador,earthquake,,,,1,reviewed,us,us
2003-09-13T06:47:11.060Z,13.192,-87.732,66.8,4.1,mb,25,113.7,,0.81,us,usp000c7dj,2014-11-07T01:19:48.702Z,Golfo de Fonseca  El Salvador,earthquake,,,,11,reviewed,us,us
2003-09-09T14:54:39.690Z,12.968,-88.658,33,4.2,mb,12,172.4,,0.4,us,usp000c74t,2014-11-07T01:19:47.563Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
2003-09-05T12:36:51.330Z,13.194,-89.433,51.3,4.2,mb,41,123,,1.09,us,usp000c6u5,2014-11-07T01:19:45.458Z,offshore El Salvador,earthquake,,,,12,reviewed,us,us
2003-08-30T07:21:20.330Z,13.117,-86.854,134.1,4,mb,27,126.3,,1.08,us,usp000c68z,2014-11-07T01:19:36.925Z,Nicaragua,earthquake,,27.8,,13,reviewed,us,us
2003-08-25T05:51:11.890Z,12.949,-88.322,33,4.3,mb,14,180.9,,1.02,us,usp000c5vv,2014-11-07T01:19:35.164Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2003-08-23T20:57:14.750Z,13.331,-89.094,150,4.1,mb,18,175.1,,1.09,us,usp000c5ru,2014-11-07T01:19:34.846Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
2003-08-18T19:29:41.480Z,16.205,-86.051,33,4.3,mb,13,199.5,,1.05,us,usp000c5a1,2014-11-07T01:19:32.854Z,offshore Honduras,earthquake,,,,3,reviewed,us,us
2003-08-16T22:55:53.880Z,12.954,-88.79,69.8,4.2,mb,30,173,,1.11,us,usp000c54d,2014-11-07T01:19:32.311Z,offshore El Salvador,earthquake,,,,17,reviewed,us,us
2003-07-03T05:42:40.270Z,13.384,-89.149,33,4,mb,14,125.7,,1.1,us,usp000c1hm,2014-11-07T01:19:06.578Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
2003-06-19T20:41:10.010Z,13.716,-89.404,100,4.1,mb,17,231.2,,0.81,us,usp000c090,2014-11-07T01:18:57.646Z,El Salvador,earthquake,,,,4,reviewed,us,us
2003-06-10T23:45:35.470Z,12.969,-88.729,57.8,4.3,mb,53,110.2,,1.25,us,usp000bzkk,2014-11-07T01:18:54.303Z,offshore El Salvador,earthquake,,,,18,reviewed,us,us
2003-05-22T03:40:40.810Z,13.483,-88.591,33,4.2,mb,14,174.5,,1.43,us,usp000bxt5,2014-11-07T01:18:40.680Z,El Salvador,earthquake,,,,6,reviewed,us,us
2003-05-12T17:47:09.490Z,13.306,-88.174,33,3.9,mb,10,237.5,,0.94,us,usp000bx44,2014-11-07T01:18:36.508Z,El Salvador,earthquake,,,,2,reviewed,us,us
2003-05-10T20:48:31.150Z,13.884,-89.201,33,3.8,mb,9,239.5,,1.38,us,usp000bwzw,2014-11-07T01:18:36.105Z,El Salvador,earthquake,,,,3,reviewed,us,us
2003-04-26T17:14:56.970Z,15.752,-88.789,33,4.2,mb,16,112.2,,1.19,us,usp000bw0n,2014-11-07T01:18:26.305Z,Guatemala,earthquake,,,,6,reviewed,us,us
2003-04-18T00:19:32.180Z,13.807,-88.854,57.4,4.5,md,13,242.8,,1.13,us,usp000bvdv,2014-11-07T01:18:21.773Z,El Salvador,earthquake,,,,,reviewed,us,snet
2003-03-19T07:07:53.740Z,13.051,-88.335,65.1,4.1,mb,38,117.3,,1.28,us,usp000bt0e,2014-11-07T01:18:06.511Z,offshore El Salvador,earthquake,,14,,13,reviewed,us,us
2003-02-27T06:19:48.210Z,13.052,-88.487,100,4.2,mb,36,,,1.04,us,usp000brk2,2014-11-07T01:17:52.780Z,offshore El Salvador,earthquake,,,,18,reviewed,us,us
2003-02-20T06:09:07.450Z,13.245,-89.456,77.8,4.6,mb,93,,,1.2,us,usp000br2d,2014-11-07T01:17:49.970Z,offshore El Salvador,earthquake,,4.9,,39,reviewed,us,us
2003-02-12T10:33:13.190Z,13.026,-88.782,47,5.2,mwc,169,,,1.28,us,usp000bqh5,2016-11-09T21:51:38.985Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2003-02-12T06:58:01.930Z,13.593,-88.108,200,4.2,mb,39,,,0.77,us,usp000bqgr,2014-11-07T01:17:47.301Z,El Salvador,earthquake,,,,19,reviewed,us,us
2002-12-10T14:32:46.150Z,13.426,-88.07,100,4.2,mb,14,,,0.82,us,usp000bkez,2014-11-07T01:17:19.987Z,El Salvador,earthquake,,,,4,reviewed,us,us
2002-12-05T18:52:02.220Z,12.949,-87.19,10,4.1,mb,16,,,1.05,us,usp000bk5r,2014-11-07T01:17:18.923Z,near the coast of Nicaragua,earthquake,,,,8,reviewed,us,us
2002-12-02T06:19:57.070Z,13.278,-89.063,125,4.8,mb,136,,,0.97,us,usp000bjx5,2014-11-07T01:17:17.096Z,offshore El Salvador,earthquake,,5.9,,60,reviewed,us,us
2002-11-28T23:11:44.730Z,13.16,-88.413,33,4.2,mb,9,,,0.94,us,usp000bjnn,2014-11-07T01:17:12.124Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2002-11-23T13:17:46.320Z,13.234,-87.931,33,4.1,mb,13,,,0.54,us,usp000bj83,2014-11-07T01:17:10.639Z,El Salvador,earthquake,,,,4,reviewed,us,us
2002-11-19T18:24:08.870Z,12.924,-89.019,33,4.8,mb,101,,,1.28,us,usp000bj05,2014-11-07T01:17:09.355Z,offshore El Salvador,earthquake,,,,33,reviewed,us,us
2002-11-18T06:15:29.100Z,13.404,-88.659,33,4.2,mb,10,,,0.97,us,usp000bhxe,2014-11-07T01:17:09.117Z,El Salvador,earthquake,,,,1,reviewed,us,us
2002-11-01T09:28:09.360Z,13.615,-88.852,33,4,mb,16,,,1.08,us,usp000bft1,2014-11-07T01:16:53.954Z,El Salvador,earthquake,,,,5,reviewed,us,us
2002-09-27T09:48:32.680Z,13.118,-89.357,71.2,4.1,mb,64,,,0.85,us,usp000bd7j,2014-11-07T01:16:35.054Z,offshore El Salvador,earthquake,,4.8,,14,reviewed,us,us
2002-09-03T07:45:52.100Z,13.838,-84.441,35.5,4.2,md,28,,,,us,usp000bb60,2014-11-07T01:16:25.970Z,Nicaragua,earthquake,,,,,reviewed,casc,casc
2002-08-22T08:03:22.300Z,13.036,-89.344,33,4.1,mb,22,,,1.18,us,usp000badd,2014-11-07T01:16:18.474Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2002-08-10T21:50:30.120Z,15.388,-86.878,33,4.3,mb,10,,,0.83,us,usp000b9nx,2014-11-07T01:16:14.872Z,Honduras,earthquake,,,,1,reviewed,us,us
2002-07-20T01:03:24.820Z,13.182,-89.247,61.9,4.2,mb,30,,,0.58,us,usp000b8e7,2014-11-07T01:16:05.178Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2002-06-20T20:53:03.900Z,13.102,-88.557,10.6,4.2,md,23,,,,us,usp000b6kn,2014-11-07T01:15:52.101Z,offshore El Salvador,earthquake,,,,,reviewed,casc,casc
2002-06-16T21:45:41.310Z,13.016,-88.628,67.9,4.2,mb,63,,,1.21,us,usp000b6a4,2014-11-07T01:15:50.699Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2002-06-14T10:02:08.830Z,13.46,-89.065,97.3,4.1,md,21,,,0.61,us,usp000b654,2014-11-07T01:15:49.937Z,El Salvador,earthquake,,14.4,,,reviewed,us,casc
2002-06-06T19:57:32.900Z,13.167,-88.938,62.1,4.2,md,31,,,,us,usp000b5nj,2014-11-07T01:15:46.760Z,offshore El Salvador,earthquake,,,,,reviewed,casc,casc
2002-05-30T06:15:09.210Z,13.14,-88.553,97.9,4,mb,45,,,0.96,us,usp000b57e,2014-11-07T01:15:41.235Z,offshore El Salvador,earthquake,,13.5,,7,reviewed,us,us
2002-05-27T15:31:07.050Z,13.181,-88.944,100,4.1,md,20,,,1.03,us,usp000b52p,2014-11-07T01:15:40.669Z,offshore El Salvador,earthquake,,,,,reviewed,us,casc
2002-05-19T08:17:51.400Z,13.158,-88.919,34.9,4.1,md,11,,,,us,usp000b4kc,2014-11-07T01:15:38.429Z,offshore El Salvador,earthquake,,,,,reviewed,casc,casc
2002-05-04T06:06:03.250Z,13.7,-88.127,33,4.1,mb,18,,,1.2,us,usp000b3pj,2014-11-07T01:15:34.168Z,El Salvador,earthquake,,,,3,reviewed,us,us
2002-04-28T19:04:04.090Z,13.046,-88.635,65.4,4.3,mb,62,,,1.31,us,usp000b3bs,2014-11-07T01:15:29.305Z,offshore El Salvador,earthquake,,,,19,reviewed,us,us
2002-04-11T20:42:45.320Z,13.272,-87.889,179.7,4.4,mb,16,,,1.21,us,usp000b27j,2014-11-07T01:15:24.068Z,El Salvador,earthquake,,26,,6,reviewed,us,us
2002-04-03T21:55:20.160Z,13.035,-88.766,67.9,4.5,mb,103,,,1.17,us,usp000b1p4,2014-11-07T01:15:20.698Z,offshore El Salvador,earthquake,,,,33,reviewed,us,us
2002-03-25T07:42:05.080Z,13.177,-87.862,179.2,4.2,mb,47,,,0.92,us,usp000b107,2014-11-07T01:15:13.947Z,Golfo de Fonseca  El Salvador,earthquake,,5.5,,10,reviewed,us,us
2002-03-07T03:31:31.500Z,13.076,-88.746,33,4.1,mb,9,,,1.45,us,usp000azux,2014-11-07T01:15:05.599Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2002-03-05T10:45:44.420Z,13.764,-88.926,33,4.5,mb,50,,,1.08,us,usp000azph,2014-11-07T01:15:04.938Z,El Salvador,earthquake,,,,15,reviewed,us,us
2002-03-01T13:06:44.610Z,13.297,-88.671,115.8,4.4,mb,16,,,0.51,us,usp000azdk,2014-11-07T01:15:01.330Z,El Salvador,earthquake,,12.8,,3,reviewed,us,us
2002-02-24T03:54:54.020Z,13.305,-88.145,66.7,4.1,mb,14,,,1.02,us,usp000az2d,2014-11-07T01:14:57.632Z,El Salvador,earthquake,,,,3,reviewed,us,us
2002-02-17T23:35:18.110Z,13.422,-88.932,96,3.5,mb,21,,,1.19,us,usp000ayp5,2014-11-07T01:14:56.070Z,El Salvador,earthquake,,21.4,,3,reviewed,us,us
2002-02-16T08:08:17.800Z,12.969,-88.486,26.4,4.1,md,12,,,,us,usp000ayjt,2014-11-07T01:14:55.365Z,offshore El Salvador,earthquake,,,,,reviewed,casc,casc
2002-01-23T16:14:04.080Z,13.154,-88.46,64.4,3.5,mb,11,,,0.95,us,usp000ax17,2014-11-07T01:14:44.788Z,El Salvador,earthquake,,,,1,reviewed,us,us
2002-01-19T14:49:57.720Z,13.218,-89.259,72.2,4.1,mb,20,,,1.26,us,usp000awsb,2014-11-07T01:14:42.864Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
2002-01-10T10:25:16.060Z,13.818,-88.968,196.7,4.9,mb,102,,,1.13,us,usp000aw5w,2014-11-07T01:14:40.051Z,El Salvador,earthquake,,,,31,reviewed,us,us
2001-12-30T04:00:08.850Z,13.082,-88.719,70.1,4.4,mb,57,,,1.22,us,usp000avhh,2014-11-07T01:14:33.118Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
2001-12-26T14:45:26.220Z,12.996,-89.076,63.2,4.6,mb,89,,,1.18,us,usp000avas,2014-11-07T01:14:32.291Z,offshore El Salvador,earthquake,,,,26,reviewed,us,us
2001-12-25T16:06:03.720Z,13.121,-89.121,66.1,4.4,mb,53,,,1.19,us,usp000av95,2014-11-07T01:14:31.685Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-12-25T03:24:49.840Z,12.948,-87.413,33,4.1,mb,9,,,1.15,us,usp000av7t,2014-11-07T01:14:31.482Z,near the coast of Nicaragua,earthquake,,,,3,reviewed,us,us
2001-12-01T23:54:45.770Z,13.048,-88.945,33,4.1,md,20,,,0.93,us,usp000atuz,2014-11-07T01:14:23.802Z,offshore El Salvador,earthquake,,,,,reviewed,us,casc
2001-12-01T13:36:16.770Z,13.078,-88.753,88,4.3,mb,48,,,1.24,us,usp000attj,2014-11-07T01:14:23.195Z,offshore El Salvador,earthquake,,7.8,,5,reviewed,us,us
2001-11-25T18:06:08.760Z,13.379,-89.062,33,4.1,mb,15,,,1.4,us,usp000atfp,2014-11-07T01:14:18.233Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-11-16T06:57:23.090Z,13.648,-88.99,33,4.1,mb,9,,,1.45,us,usp000asyy,2014-11-07T01:14:15.566Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-11-09T21:14:45.850Z,13.348,-88.216,33,4.3,mb,27,,,1.09,us,usp000asjc,2014-11-07T01:14:13.492Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-11-02T14:28:46.500Z,13.357,-89.295,33,4.2,mb,20,,,1.15,us,usp000as3n,2014-11-07T01:14:09.734Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-09-26T12:11:30.410Z,13.052,-88.308,33,4.5,mb,31,,,0.95,us,usp000aptu,2014-11-07T01:13:51.049Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-09-20T22:51:02.940Z,13.455,-87.774,33,3.9,mb,10,,,1.36,us,usp000aphd,2014-11-07T01:13:49.490Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-09-18T14:51:03.920Z,12.99,-88.761,62,5.5,mwc,134,,,1.07,us,usp000apdy,2017-04-13T22:14:37.865Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-09-09T13:21:16.710Z,13.097,-88.468,33,3.5,mb,10,,,1.19,us,usp000anwm,2014-11-07T01:13:45.808Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-09-06T22:59:55.960Z,13.041,-88.592,33,4.4,mb,20,,,1.22,us,usp000anrw,2014-11-07T01:13:45.223Z,offshore El Salvador,earthquake,,,,8,reviewed,us,us
2001-08-28T12:30:25.420Z,13.158,-88.507,33,4.3,mb,42,,,0.84,us,usp000an72,2014-11-07T01:13:37.669Z,offshore El Salvador,earthquake,,,,21,reviewed,us,us
2001-08-26T17:35:05.960Z,13.008,-88.781,66.5,4.2,mb,24,,,1.26,us,usp000an37,2014-11-07T01:13:37.015Z,offshore El Salvador,earthquake,,,,13,reviewed,us,us
2001-08-11T13:21:00.890Z,13.792,-89.08,155.4,3.5,mb,17,,,0.87,us,usp000am8g,2014-11-07T01:13:31.718Z,El Salvador,earthquake,,41.9,,2,reviewed,us,us
2001-08-03T17:24:33.370Z,13.099,-88.624,33,4.4,mb,15,,,1.33,us,usp000akss,2014-11-07T01:13:28.917Z,offshore El Salvador,earthquake,,,,7,reviewed,us,us
2001-07-20T15:24:05.630Z,13.283,-88.268,33,4.1,mb,12,,,1.43,us,usp000ajwj,2014-11-07T01:13:19.262Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-07-16T17:24:39.970Z,13.089,-88.603,69.3,4.4,mb,34,,,1.12,us,usp000ajnd,2014-11-07T01:13:17.867Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-06-20T01:42:24.510Z,13.116,-89.245,57.7,4.1,mb,17,,,1.43,us,usp000agye,2014-11-07T01:13:05.320Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
2001-06-17T02:01:47.020Z,13.073,-88.95,33,3.6,mb,10,,,1.5,us,usp000agtj,2014-11-07T01:13:04.623Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
2001-06-13T12:26:02.190Z,13.626,-85.621,33,4.7,md,10,,,1.25,us,usp000agjn,2014-11-07T01:13:03.440Z,Nicaragua,earthquake,,,,,reviewed,us,casc
2001-06-11T15:34:15.730Z,13.22,-88.031,33,4.1,mb,16,,,1.21,us,usp000agew,2014-11-07T01:13:01.922Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-06-11T14:55:37.940Z,13.35,-88.352,33,4.3,mb,16,,,0.94,us,usp000ageu,2014-11-07T01:13:01.916Z,El Salvador,earthquake,,,,6,reviewed,us,us
2001-05-30T02:15:50.860Z,12.985,-89.026,64.7,4.1,mb,24,,,1.09,us,usp000afs3,2014-11-07T01:12:52.189Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
2001-05-29T03:01:48.100Z,13.432,-88.75,10,4.2,mb,15,,,1.36,us,usp000afq7,2014-11-07T01:12:51.779Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-05-28T23:56:49.390Z,13.235,-88.493,270,4.2,mb,16,,,0.74,us,usp000afq1,2014-11-07T01:12:51.744Z,El Salvador,earthquake,,31.2,,3,reviewed,us,us
2001-05-25T02:16:08.100Z,13.666,-88.64,33,4,mb,25,,,1.42,us,usp000afga,2014-11-07T01:12:50.494Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-05-22T06:00:18.480Z,13.022,-88.966,33,4,mb,10,,,1.34,us,usp000afba,2014-11-07T01:12:49.610Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
2001-05-19T08:25:44.650Z,12.941,-88.556,59.4,4.3,mb,53,,,1.38,us,usp000af63,2014-11-07T01:12:48.684Z,offshore El Salvador,earthquake,,,,23,reviewed,us,us
2001-05-18T10:08:06.010Z,15.466,-86.965,33,3.9,mb,16,,,0.98,us,usp000af4c,2014-11-07T01:12:48.473Z,Honduras,earthquake,,,,6,reviewed,us,us
2001-05-15T20:41:40.050Z,13.609,-88.638,10,4,mb,12,,,1.42,us,usp000aezz,2014-11-07T01:12:47.919Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-05-15T19:46:46.080Z,13.647,-88.71,10,4.4,mb,39,,,1.22,us,usp000aezv,2014-11-07T01:12:47.908Z,El Salvador,earthquake,,,,15,reviewed,us,us
2001-05-14T11:06:15.520Z,13.176,-89.177,58.2,4.3,mb,40,,,1.27,us,usp000aexy,2014-11-07T01:12:47.759Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-05-12T11:39:28.830Z,13.435,-88.556,10,4.1,mb,38,,,1.19,us,usp000aeu2,2014-11-07T01:12:47.361Z,El Salvador,earthquake,,,,11,reviewed,us,us
2001-05-09T10:32:03.650Z,13.634,-88.711,10,4.2,md,7,,,1.53,us,usp000aep1,2014-11-07T01:12:46.705Z,El Salvador,earthquake,,,,,reviewed,us,casc
2001-05-09T07:23:56.730Z,13.621,-88.682,10,4.2,mb,15,,,1.11,us,usp000aenv,2014-11-07T01:12:46.687Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-05-09T07:23:14.390Z,13.698,-88.624,10,4.5,mb,66,,,0.99,us,usp000aenu,2014-11-07T01:12:46.681Z,El Salvador,earthquake,,,,29,reviewed,us,us
2001-05-08T19:52:14.100Z,13.602,-88.644,10,4.2,mb,37,,,1.21,us,usp000aemt,2014-11-07T01:12:46.590Z,El Salvador,earthquake,,,,12,reviewed,us,us
2001-05-08T18:40:22.090Z,13.545,-88.65,10,4.4,mb,42,,,0.94,us,usp000aemk,2014-11-07T01:12:46.565Z,El Salvador,earthquake,,,,10,reviewed,us,us
2001-05-08T18:15:47.580Z,13.712,-88.507,10,5,mb,113,,,1.13,us,usp000aemj,2014-11-07T01:12:46.553Z,El Salvador,earthquake,,,,55,reviewed,us,us
2001-05-08T18:12:26.610Z,13.818,-88.331,10,4,mb,10,,,0.96,us,usp000aemh,2014-11-07T01:12:46.551Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-05-08T18:09:11.960Z,13.64,-88.43,10,4.3,mb,19,,,1.19,us,usp000aemg,2014-11-07T01:12:46.549Z,El Salvador,earthquake,,,,6,reviewed,us,us
2001-05-08T18:02:16.910Z,13.605,-88.795,10,5.7,mwc,192,,,1.27,us,usp000aemf,2017-04-26T17:58:57.269Z,El Salvador,earthquake,,,,,reviewed,us,hrv
2001-05-08T05:24:00.630Z,13.147,-88.47,106.9,3.7,mb,16,,,0.79,us,usp000aekh,2014-11-07T01:12:46.428Z,offshore El Salvador,earthquake,,12.9,,1,reviewed,us,us
2001-05-06T06:07:20.100Z,13.129,-87.663,37.5,4.2,md,10,,,,us,usp000aegm,2014-11-07T01:12:46.012Z,Honduras,earthquake,,,,,reviewed,casc,casc
2001-05-02T07:05:52.070Z,13.135,-89.017,46.2,4.7,mb,76,,,1.05,us,usp000aeaf,2014-11-07T01:12:42.642Z,offshore El Salvador,earthquake,,,,27,reviewed,us,us
2001-04-21T11:25:54.140Z,13.126,-88.362,33,4.1,mb,26,,,1.08,us,usp000adr3,2014-11-07T01:12:37.171Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-04-15T16:24:04.810Z,13.081,-88.637,33,3.8,mb,14,,,1.52,us,usp000adad,2014-11-07T01:12:35.071Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2001-04-12T23:43:35.740Z,13.166,-88.349,33,4.1,mb,28,,,1.22,us,usp000ad4e,2014-11-07T01:12:34.370Z,offshore El Salvador,earthquake,,,,16,reviewed,us,us
2001-04-11T14:41:50.340Z,13.148,-88.363,69.9,4.5,mb,33,,,0.91,us,usp000ad1h,2014-11-07T01:12:34.053Z,offshore El Salvador,earthquake,,,,14,reviewed,us,us
2001-04-10T21:47:00.170Z,13.904,-88.359,10,4.5,mb,33,,,1.27,us,usp000aczm,2014-11-07T01:12:33.861Z,Honduras,earthquake,,,,23,reviewed,us,us
2001-04-04T07:34:43.050Z,13.255,-89.067,64,4.5,mb,64,,,1.13,us,usp000acjf,2014-11-07T01:12:31.613Z,offshore El Salvador,earthquake,,,,23,reviewed,us,us
2001-04-03T06:18:04.120Z,13.076,-88.736,33,4.3,mb,27,,,1.14,us,usp000acfr,2014-11-07T01:12:31.015Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
2001-04-03T01:07:14.060Z,12.935,-88.565,76.9,4.4,mb,71,,,0.99,us,usp000acfb,2014-11-07T01:12:30.933Z,offshore El Salvador,earthquake,,6.5,,22,reviewed,us,us
2001-03-29T06:54:28.280Z,13.082,-88.939,33,5.8,mwc,180,,,1.15,us,usp000ac5v,2017-04-26T17:58:49.069Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-03-22T04:25:13.270Z,13.061,-88.709,72.1,4.5,mb,76,,,1.24,us,usp000abur,2014-11-07T01:12:23.418Z,offshore El Salvador,earthquake,,,,27,reviewed,us,us
2001-03-19T18:48:19.990Z,12.989,-88.388,33,3.9,mb,9,,,1.04,us,usp000abra,2014-11-07T01:12:22.691Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-03-18T12:08:03.370Z,12.984,-88.54,33,4.2,mb,11,,,1.27,us,usp000abp0,2014-11-07T01:12:22.145Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2001-03-16T01:44:36.560Z,13.312,-88.509,33,4.2,mb,9,,,0.52,us,usp000abg9,2014-11-07T01:12:21.482Z,El Salvador,earthquake,,,,2,reviewed,us,us
2001-03-16T00:01:18.380Z,13.144,-88.699,48.9,5.9,mwc,297,,,1.24,us,usp000abg2,2016-11-09T22:05:27.192Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-03-14T21:40:34.700Z,13.158,-88.5,33,4.1,mb,8,,,0.83,us,usp000abdm,2014-11-07T01:12:21.138Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2001-03-14T13:56:10.300Z,13.226,-88.355,33,4.3,mb,15,,,1.14,us,usp000abd3,2014-11-07T01:12:21.062Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-03-11T20:44:41.640Z,13.51,-89.063,10,3.7,mb,8,,,1.03,us,usp000ab8g,2014-11-07T01:12:20.085Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-03-11T01:45:45.460Z,13.607,-88.368,185.4,4.4,mb,49,,,1.16,us,usp000ab73,2014-11-07T01:12:19.939Z,El Salvador,earthquake,,7.5,,15,reviewed,us,us
2001-03-10T13:40:17.700Z,13.865,-88.691,21.1,4.3,mb,13,,,,us,usp000ab6q,2014-11-07T01:12:19.862Z,El Salvador,earthquake,,,,5,reviewed,casc,us
2001-03-08T06:17:33.470Z,13.317,-87.901,33,3.8,mb,22,,,1.03,us,usp000ab3d,2014-11-07T01:12:19.463Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-03-07T02:49:42.870Z,13.653,-88.606,61.1,4,mb,20,,,1.11,us,usp000ab1g,2014-11-07T01:12:19.184Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-03-06T23:24:10.010Z,13.603,-89.33,10,4,mb,13,,,0.54,us,usp000ab17,2014-11-07T01:12:19.127Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-03-06T13:15:11.270Z,13.259,-88.919,10,3.9,mb,12,,,1.45,us,usp000ab0f,2014-11-07T01:12:19.036Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-03-04T19:45:07.540Z,13.331,-89.087,59.8,4.4,mb,34,,,1.31,us,usp000aax3,2014-11-07T01:12:18.365Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-03-02T07:09:29.770Z,13.294,-88.824,33,4.4,mb,38,,,1.45,us,usp000aarh,2014-11-07T01:12:16.665Z,El Salvador,earthquake,,,,7,reviewed,us,us
2001-03-02T00:22:37.900Z,13.177,-88.827,64.7,4.1,mb,48,,,1.31,us,usp000aaqt,2014-11-07T01:12:16.545Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-03-01T06:54:07.150Z,13.793,-88.667,10,4.2,mb,22,,,1.48,us,usp000aanx,2014-11-07T01:12:15.916Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-03-01T05:58:38.050Z,13.734,-88.71,10,4.1,mb,22,,,1.1,us,usp000aanr,2014-11-07T01:12:15.823Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-02-28T18:50:13.020Z,13.283,-88.827,65.3,6.1,mwb,179,,,0.99,us,usp000aam7,2017-04-26T17:58:43.743Z,El Salvador,earthquake,,,,,reviewed,us,us
2001-02-27T17:46:14.860Z,13.207,-89.122,33,4.4,mb,53,,,1.35,us,usp000aah4,2014-11-07T01:12:12.573Z,offshore El Salvador,earthquake,,,,14,reviewed,us,us
2001-02-26T19:51:12.090Z,12.961,-89.058,53.2,4.6,mb,64,,,1.13,us,usp000aaf3,2014-11-07T01:12:12.343Z,offshore El Salvador,earthquake,,7.7,,15,reviewed,us,us
2001-02-25T08:28:15.110Z,14.065,-88.62,10,4.1,mb,17,,,1.15,us,usp000aab0,2014-11-07T01:12:11.846Z,Honduras,earthquake,,,,7,reviewed,us,us
2001-02-24T16:42:34.680Z,14.403,-88.949,10,4.3,mb,12,,,1.34,us,usp000aa96,2014-11-07T01:12:11.557Z,Honduras,earthquake,,,,6,reviewed,us,us
2001-02-23T18:40:50.390Z,13.018,-88.874,33,4.5,mb,77,,,1.14,us,usp000aa70,2014-11-07T01:12:11.222Z,offshore El Salvador,earthquake,,,,23,reviewed,us,us
